term,label
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#systolicPressure,systolicPressure
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#supportedModes,supportedModes
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#systolicPressure,systolicPressure
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#toggle,toggle
http://localhost:3030/ethereal/data#runModeAnnc,runModeAnnc
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#discharging,discharging
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#directionLeft,directionLeft
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#toggle,toggle
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#roundingEnergyGeneration,roundingEnergyGeneration
http://localhost:3030/ethereal/data#roundingEnergyGeneration,roundingEnergyGeneration
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#openDuration,openDuration
http://localhost:3030/ethereal/data#supportedModes,supportedModes
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#targetDuration,targetDuration
http://localhost:3030/ethereal/data#targetDuration,targetDuration
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#timer,timer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#lowBattery,lowBattery
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#directionLeft,directionLeft
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#multiplyingFactors,multiplyingFactors
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#multiplyingFactors,multiplyingFactors
http://localhost:3030/ethereal/data#directionLeft,directionLeft
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#binarySwitchAnnc,binarySwitchAnnc
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#roundingEnergyGeneration,roundingEnergyGeneration
http://localhost:3030/ethereal/data#systolicPressure,systolicPressure
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#power,power
http://localhost:3030/ethereal/data#doorStatusAnnc,doorStatusAnnc
http://localhost:3030/ethereal/data#systolicPressure,systolicPressure
http://localhost:3030/ethereal/data#roundingEnergyGeneration,roundingEnergyGeneration
http://localhost:3030/ethereal/data#brightness,brightness
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#targetDuration,targetDuration
http://localhost:3030/ethereal/data#targetDuration,targetDuration
http://localhost:3030/ethereal/data#battery,battery
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#power,power
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#faultDetection,faultDetection
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#freshTemperatureAnnc,freshTemperatureAnnc
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#doorStatus,doorStatus
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#colour,colour
http://localhost:3030/ethereal/data#televisionChannelAnnc,televisionChannelAnnc
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#directionLeft,directionLeft
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#timer,timer
http://localhost:3030/ethereal/data#colourSaturation,colourSaturation
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#power,power
http://localhost:3030/ethereal/data#water,water
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#temperature,temperature
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#energyGenerationAnnc,energyGenerationAnnc
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#directionUp,directionUp
http://localhost:3030/ethereal/data#upChannel,upChannel
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#freshTemperature,freshTemperature
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#green,green
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#green,green
http://localhost:3030/ethereal/data#estimatedTimeToEnd,estimatedTimeToEnd
http://localhost:3030/ethereal/data#batteryThreshold,batteryThreshold
http://localhost:3030/ethereal/data#water,water
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#estimatedTimeToEnd,estimatedTimeToEnd
http://localhost:3030/ethereal/data#water,water
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#visceraFat,visceraFat
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#batteryThreshold,batteryThreshold
http://localhost:3030/ethereal/data#temperature,temperature
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#directionUp,directionUp
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#hotWaterSupplyAnnc,hotWaterSupplyAnnc
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#alarm,alarm
http://localhost:3030/ethereal/data#tone,tone
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propGenerationSource,propGenerationSource
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propGenerationSource,propGenerationSource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propGenerationSource,propGenerationSource
http://localhost:3030/ethereal/supportedInputSources,""
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#lqi,lqi
http://localhost:3030/ethereal/data#tone,tone
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#estimatedTimeToEnd,estimatedTimeToEnd
http://localhost:3030/ethereal/data#estimatedTimeToEnd,estimatedTimeToEnd
http://localhost:3030/ethereal/data#unit,unit
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#lqi,lqi
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#visceraFat,visceraFat
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#green,green
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#temperatureAnnc,temperatureAnnc
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#visceraFat,visceraFat
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#unit,unit
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#tone,tone
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#directionUp,directionUp
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#directionUp,directionUp
http://localhost:3030/ethereal/data#clock,clock
http://localhost:3030/ethereal/data#tone,tone
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#timer,timer
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#openDuration,openDuration
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#volumePercentage,volumePercentage
http://localhost:3030/ethereal/data#volumePercentage,volumePercentage
http://localhost:3030/ethereal/data#volumePercentage,volumePercentage
http://localhost:3030/ethereal/data#volumePercentage,volumePercentage
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#doorState,doorState
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#energyGeneration,energyGeneration
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#doorState,doorState
http://localhost:3030/ethereal/data#runningTime,runningTime
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#runningTime,runningTime
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#charging,charging
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#rinseLevel,rinseLevel
http://localhost:3030/ethereal/data#volumePercentage,volumePercentage
http://localhost:3030/ethereal/data#rinseLevel,rinseLevel
http://localhost:3030/ethereal/data#charging,charging
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#temperature,temperature
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#clock,clock
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#green,green
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#green,green
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#temperature,temperature
http://localhost:3030/ethereal/data#binarySwitchAnnc,binarySwitchAnnc
http://localhost:3030/ethereal/data#doorState,doorState
http://localhost:3030/ethereal/data#refrigerationAnnc,refrigerationAnnc
http://localhost:3030/ethereal/data#status,status
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#audioVolumeAnnc,audioVolumeAnnc
http://localhost:3030/ethereal/data#propDischargingCapacity,propDischargingCapacity
http://localhost:3030/ethereal/data#propDischargingCapacity,propDischargingCapacity
http://localhost:3030/ethereal/data#runModeAnnc,runModeAnnc
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propDeviceAliasName,propDeviceAliasName
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#runModeAnnc,runModeAnnc
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#charging,charging
http://localhost:3030/ethereal/data#charging,charging
http://localhost:3030/ethereal/data#faultDetectionAnnc,faultDetectionAnnc
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#targetTimeToStart,targetTimeToStart
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#targetTimeToStart,targetTimeToStart
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#timer,timer
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#binarySwitchAnnc,binarySwitchAnnc
http://localhost:3030/ethereal/data#propProtocol,propProtocol
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#runningTime,runningTime
http://localhost:3030/ethereal/data#runningTime,runningTime
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#energyGeneration,energyGeneration
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propMeasuringScope,propMeasuringScope
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#runModeAnnc,runModeAnnc
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#description,description
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#binarySwitchAnnc,binarySwitchAnnc
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propMeasuringScope,propMeasuringScope
http://localhost:3030/ethereal/data#height,height
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#absoluteStopTime,absoluteStopTime
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#propDeviceModelName,propDeviceModelName
http://localhost:3030/ethereal/data#absoluteStartTime,absoluteStartTime
http://localhost:3030/ethereal/data#absoluteStopTime,absoluteStopTime
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#water,water
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#water,water
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#runMode,runMode
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/availableChannels,""
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#status,status
http://localhost:3030/ethereal/data#status,status
http://localhost:3030/ethereal/data#propElectricEnergy,propElectricEnergy
http://localhost:3030/ethereal/data#openAlarm,openAlarm
http://localhost:3030/ethereal/data#brightness,brightness
http://localhost:3030/ethereal/data#propDeviceType,propDeviceType
http://localhost:3030/ethereal/data#openAlarm,openAlarm
http://localhost:3030/ethereal/data#propElectricEnergy,propElectricEnergy
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propDeviceSerialNum,propDeviceSerialNum
http://localhost:3030/ethereal/data#brightness,brightness
http://localhost:3030/ethereal/data#height,height
http://localhost:3030/ethereal/data#voltage,voltage
http://localhost:3030/ethereal/data#battery,battery
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#propCountry,propCountry
http://localhost:3030/ethereal/data#status,status
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#roundingEnergyConsumption,roundingEnergyConsumption
http://localhost:3030/ethereal/data#visceraFat,visceraFat
http://localhost:3030/ethereal/data#status,status
http://localhost:3030/ethereal/data#visceraFat,visceraFat
http://localhost:3030/ethereal/data#temperature,temperature
http://localhost:3030/ethereal/data#propDeviceFirmwareVersion,propDeviceFirmwareVersion
http://localhost:3030/ethereal/data#propSystemTime,propSystemTime
http://localhost:3030/ethereal/data#turboEnabled,turboEnabled
http://localhost:3030/ethereal/data#height,height
http://localhost:3030/ethereal/data#propDeviceName,propDeviceName
http://localhost:3030/ethereal/data#turboEnabled,turboEnabled
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#status,status
http://localhost:3030/ethereal/data#voltage,voltage
http://localhost:3030/ethereal/data#height,height
http://localhost:3030/ethereal/data#height,height
http://localhost:3030/ethereal/data#propDateOfManufacture,propDateOfManufacture
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#currentTime,currentTime
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#batteryAnnc,batteryAnnc
http://localhost:3030/ethereal/data#propMaterial,propMaterial
http://localhost:3030/ethereal/data#currentTime,currentTime
http://localhost:3030/ethereal/data#propMaterial,propMaterial
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#level,level
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propLocation,propLocation
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#turboEnabled,turboEnabled
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propSupportURL,propSupportURL
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#turboEnabled,turboEnabled
http://localhost:3030/ethereal/data#energyGenerationAnnc,energyGenerationAnnc
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propPresentationURL,propPresentationURL
http://localhost:3030/ethereal/data#turboEnabled,turboEnabled
http://localhost:3030/ethereal/data#temperature,temperature
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#rinseLevel,rinseLevel
http://localhost:3030/ethereal/data#propMaterial,propMaterial
http://localhost:3030/ethereal/data#binarySwitch,binarySwitch
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#propHardwareVersion,propHardwareVersion
http://localhost:3030/ethereal/data#propDeviceManufacturer,propDeviceManufacturer
http://localhost:3030/ethereal/data#propMaterial,propMaterial
http://localhost:3030/ethereal/data#propManufacturerDetailsLink,propManufacturerDetailsLink
http://localhost:3030/ethereal/data#absoluteStartTime,absoluteStartTime
http://localhost:3030/ethereal/data#propOsVersion,propOsVersion
http://localhost:3030/ethereal/data#directionAuto,directionAuto
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#propDeviceSubModelName,propDeviceSubModelName
http://localhost:3030/ethereal/data#childResource,childResource
http://localhost:3030/ethereal/data#propProtocol,propProtocol
